ID	Relation	RelType	NE	X	Y	Y'	NEType	MeSH	Sent
1724	downregulate	negative	mir-145	1205.758	630.268	630.268	miRNA		Conclcusion : Our results suggest that miR-145 functions as a tumor metastasis suppressor gene by down-regulating MMP16 and may be a potential target in osteosarcoma treatment .
1724	downregulate	negative	local invasion 	1211.956	615.6148	615.6148	Cancer	D009362	Conclcusion : Our results suggest that miR-145 functions as a tumor metastasis suppressor gene by down-regulating MMP16 and may be a potential target in osteosarcoma treatment .
1641	regulate	positive	mir-145	1205.758	630.268	630.268	miRNA		Based on these results , we propose that miR-145 might carry crucial roles in LSCC tumorigenesis , prognosis , metastasis , chemoresistance , and recurrence through regulating stem cell properties of tumor cells .
1641	regulate	positive	escc	1243.493	471.2066	471.2066	Cancer	D009369	Based on these results , we propose that miR-145 might carry crucial roles in LSCC tumorigenesis , prognosis , metastasis , chemoresistance , and recurrence through regulating stem cell properties of tumor cells .
1252	inhibit	negative	mir-145	1205.758	630.268	630.268	miRNA		MiR-145 inhibits metastasis by targeting fascin actin-bundling protein 1 in nasopharyngeal carcinoma .
1252	inhibit	negative	escc	1243.493	471.2066	471.2066	Cancer	D009369	MiR-145 inhibits metastasis by targeting fascin actin-bundling protein 1 in nasopharyngeal carcinoma .
1127	inhibit	negative	mir-145	1205.758	630.268	630.268	miRNA		miR-145 inhibits invasion and metastasis by directly targeting Smad3 in nasopharyngeal cancer .
1127	inhibit	negative	escc	1243.493	471.2066	471.2066	Cancer	D009369	miR-145 inhibits invasion and metastasis by directly targeting Smad3 in nasopharyngeal cancer .
1118	promote	positive	mir-145	1205.758	630.268	630.268	miRNA		Although more work is required to understand how miR-145 conveys these effects , expression of miR-145 appears to promote EAC progression by enhancing invasion and protection against anoikis , which could in turn facilitate distant metastasis .
1118	promote	positive	escc	1243.493	471.2066	471.2066	Cancer	D009369	Although more work is required to understand how miR-145 conveys these effects , expression of miR-145 appears to promote EAC progression by enhancing invasion and protection against anoikis , which could in turn facilitate distant metastasis .
1050	suppress	negative	mir-145	1205.758	630.268	630.268	miRNA		Ectopic expression of miR-145 suppressed cell invasion and metastasis in NSCLC cells .
1050	suppress	negative	escc	1243.493	471.2066	471.2066	Cancer	D009369	Ectopic expression of miR-145 suppressed cell invasion and metastasis in NSCLC cells .
1049	downregulate	negative	mir-145	1205.758	630.268	630.268	miRNA		MiR-145 was downregulated in the NSCLC specimens and significantly correlated with advanced clinical stage and lymph node metastasis .
1049	downregulate	negative	escc	1243.493	471.2066	471.2066	Cancer	D009369	MiR-145 was downregulated in the NSCLC specimens and significantly correlated with advanced clinical stage and lymph node metastasis .
1000	suppress	negative	mir-145	1205.758	630.268	630.268	miRNA		Overexpression of miR-145 in ovarian cancer cells significantly suppressed proliferation , migration and invasion in vitro and inhibited tumor growth and metastasis in vivo .
1000	suppress	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Overexpression of miR-145 in ovarian cancer cells significantly suppressed proliferation , migration and invasion in vitro and inhibited tumor growth and metastasis in vivo .
999	inhibit	negative	mir-145	1205.758	630.268	630.268	miRNA		miR-145 inhibits tumor growth and metastasis by targeting metadherin in high-grade serous ovarian carcinoma .
999	inhibit	negative	gc	1242.449	487.0825	487.0825	Cancer	D061325	miR-145 inhibits tumor growth and metastasis by targeting metadherin in high-grade serous ovarian carcinoma .
985	control	neutral	mir-145	1205.758	630.268	630.268	miRNA		Thus , our findings demonstrate a double-negative feedback loop between ZEB2 and miR-145 and indicate that the ZEB2/miR-145 double-negative feedback loop plays a significant role in the control of EMT and stem cell properties during the bone metastasis of PCa cells .
985	control	neutral	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Thus , our findings demonstrate a double-negative feedback loop between ZEB2 and miR-145 and indicate that the ZEB2/miR-145 double-negative feedback loop plays a significant role in the control of EMT and stem cell properties during the bone metastasis of PCa cells .
775	downregulate	negative	mir-145	1205.758	630.268	630.268	miRNA		Taken together , these evidences suggest that miR-145 serves as a tumor suppressor which downregulates LCICs ' cancer stem cell properties and EMT process by targeting Oct4 , leading to the inhibition of tumor growth and metastasis .
775	downregulate	negative	escc	1243.493	471.2066	471.2066	Cancer	D009369	Taken together , these evidences suggest that miR-145 serves as a tumor suppressor which downregulates LCICs ' cancer stem cell properties and EMT process by targeting Oct4 , leading to the inhibition of tumor growth and metastasis .
674	suppress	negative	mir-145	1205.758	630.268	630.268	miRNA		miR-145 suppresses thyroid cancer growth and metastasis and targets AKT3 .
674	suppress	negative	escc	1243.493	471.2066	471.2066	Cancer	D009369	miR-145 suppresses thyroid cancer growth and metastasis and targets AKT3 .
626	suppress	negative	mir-145	1205.758	630.268	630.268	miRNA		Stable overexpression of miR-145 suppressed tumour growth and pulmonary metastasis in vivo .
626	suppress	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Stable overexpression of miR-145 suppressed tumour growth and pulmonary metastasis in vivo .
449	regulate	positive	mir-145	1205.758	630.268	630.268	miRNA		By functional assay , we found that the expression of miR-145 can regulate the ability of proliferation of A549 and SPC-A1 cells in ? vitro , but is not related to lymph node metastasis , migration and invasion .
449	regulate	positive	escc	1243.493	471.2066	471.2066	Cancer	D009369	By functional assay , we found that the expression of miR-145 can regulate the ability of proliferation of A549 and SPC-A1 cells in ? vitro , but is not related to lymph node metastasis , migration and invasion .
402	downregulate	negative	mir-145	1205.758	630.268	630.268	miRNA		For the first time , the current data offer convincing evidence that the down-regulation of miR-145 may be associated with tumor aggressiveness and tumor metastasis of osteosarcoma , and that this miRNA may be an independent prognostic marker for osteosarcoma patients .
402	downregulate	negative	local invasion 	1211.956	615.6148	615.6148	Cancer	D009362	For the first time , the current data offer convincing evidence that the down-regulation of miR-145 may be associated with tumor aggressiveness and tumor metastasis of osteosarcoma , and that this miRNA may be an independent prognostic marker for osteosarcoma patients .
401	downregulate	negative	mir-145	1205.758	630.268	630.268	miRNA		In addition , miR-145 downregulation more frequently occurred in osteosarcoma specimens with advanced clinical stage ( P = 0.003 ) and positive distant metastasis ( P = 0.008 ) .
401	downregulate	negative	local invasion 	1211.956	615.6148	615.6148	Cancer	D009362	In addition , miR-145 downregulation more frequently occurred in osteosarcoma specimens with advanced clinical stage ( P = 0.003 ) and positive distant metastasis ( P = 0.008 ) .
273	promote	positive	mir-145	1205.758	630.268	630.268	miRNA		These results suggest that loss of WT-p53 may promote the bone metastasis of PCa at least partially through repressing miR-145 to elevate EMT and stemness of cancer cells .
273	promote	positive	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	These results suggest that loss of WT-p53 may promote the bone metastasis of PCa at least partially through repressing miR-145 to elevate EMT and stemness of cancer cells .
272	promote	positive	mir-145	1205.758	630.268	630.268	miRNA		These results suggest that loss of WT-p53 may promote the bone metastasis of PCa at least partially through repressing miR-145 to elevate EMT and stemness of cancer cells .
272	promote	positive	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	These results suggest that loss of WT-p53 may promote the bone metastasis of PCa at least partially through repressing miR-145 to elevate EMT and stemness of cancer cells .
271	repress	negative	mir-145	1205.758	630.268	630.268	miRNA		MiR-145 , a direct target of p53 , represses bone metastasis of PCa and is involved in regulating EMT and cancer cell stemness .
271	repress	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	MiR-145 , a direct target of p53 , represses bone metastasis of PCa and is involved in regulating EMT and cancer cell stemness .
270	repress	negative	mir-145	1205.758	630.268	630.268	miRNA		MiR-145 , a direct target of p53 , represses bone metastasis of PCa and is involved in regulating EMT and cancer cell stemness .
270	repress	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	MiR-145 , a direct target of p53 , represses bone metastasis of PCa and is involved in regulating EMT and cancer cell stemness .
241	repress	negative	mir-145	1205.758	630.268	630.268	miRNA		Although we had identified that microRNA ( miR ) -145 could repress bone metastasis of PCa via regulating epithelial-mesenchymal transition ( EMT ) in previous study , it is still unknown how miR-145 regulated EMT .
241	repress	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Although we had identified that microRNA ( miR ) -145 could repress bone metastasis of PCa via regulating epithelial-mesenchymal transition ( EMT ) in previous study , it is still unknown how miR-145 regulated EMT .
240	repress	negative	mir-145	1205.758	630.268	630.268	miRNA		Although we had identified that microRNA ( miR ) -145 could repress bone metastasis of PCa via regulating epithelial-mesenchymal transition ( EMT ) in previous study , it is still unknown how miR-145 regulated EMT .
240	repress	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Although we had identified that microRNA ( miR ) -145 could repress bone metastasis of PCa via regulating epithelial-mesenchymal transition ( EMT ) in previous study , it is still unknown how miR-145 regulated EMT .
204	suppress	negative	mir-145	1205.758	630.268	630.268	miRNA		These results show that miR-145 suppresses Ets1 expression via the binding site in the 3'-UTR , thus inhibiting the invasion , metastasis , and angiogenesis of gastric cancer cells .
204	suppress	negative	gc	1242.449	487.0825	487.0825	Cancer	D061325	These results show that miR-145 suppresses Ets1 expression via the binding site in the 3'-UTR , thus inhibiting the invasion , metastasis , and angiogenesis of gastric cancer cells .
156	inhibit	negative	mir-145	1205.758	630.268	630.268	miRNA		Collectively , these findings demonstrate that miR-143 and miR-145 inhibit CSC properties of PC-3 cells and suggest that miR-143 and miR-145 may play a significant role in the bone metastasis progression of PCa by regulating CSC characteristics .
156	inhibit	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Collectively , these findings demonstrate that miR-143 and miR-145 inhibit CSC properties of PC-3 cells and suggest that miR-143 and miR-145 may play a significant role in the bone metastasis progression of PCa by regulating CSC characteristics .
155	inhibit	negative	mir-145	1205.758	630.268	630.268	miRNA		Collectively , these findings demonstrate that miR-143 and miR-145 inhibit CSC properties of PC-3 cells and suggest that miR-143 and miR-145 may play a significant role in the bone metastasis progression of PCa by regulating CSC characteristics .
155	inhibit	negative	colorectal cancer	1243.968	455.3036	455.3036	Cancer	D001943	Collectively , these findings demonstrate that miR-143 and miR-145 inhibit CSC properties of PC-3 cells and suggest that miR-143 and miR-145 may play a significant role in the bone metastasis progression of PCa by regulating CSC characteristics .
152	inhibit	negative	mir-145	1205.758	630.268	630.268	miRNA		Collectively , these findings demonstrate that miR-143 and miR-145 inhibit CSC properties of PC-3 cells and suggest that miR-143 and miR-145 may play a significant role in the bone metastasis progression of PCa by regulating CSC characteristics .
